Household_ID,State,Primary_Crop,Season,Land_Area_Hectares,Num_Crop_Types,Crop_Diversification_Index,Irrigation_Access,Irrigation_Type,Soil_Quality_Index,Input_Cost_INR,Household_Size,Farming_Experience_Years,Annual_Farm_Income_INR
HH2773,Bihar,Wheat,Rabi,0.25,3,0.727,1,Canal,2,3433,6,17,53370
HH2774,Karnataka,Millets,Kharif,2.0,3,0.656,0,None,3,39422,4,6,87549
HH2775,Andhra Pradesh,Pulses,Kharif,3.29,3,0.641,1,Canal,1,82227,5,43,94001
HH2776,Karnataka,Rice,Zaid,1.26,6,0.798,0,None,1,17129,6,14,51942
HH2777,Uttar Pradesh,Pulses,Kharif,5.95,3,0.673,1,Tubewell,1,155081,5,33,143875
HH2778,Maharashtra,Pulses,Kharif,2.8,4,0.764,0,None,1,50830,6,44,96874
HH2779,Karnataka,Soybean,Kharif,2.19,3,0.651,0,None,3,44021,4,28,122658
HH2780,Maharashtra,Maize,Rabi,3.4,3,0.69,1,Tank,1,45351,3,38,119885
HH2781,Uttar Pradesh,Wheat,Rabi,1.79,2,0.514,0,None,2,19339,3,7,96086
HH2782,West Bengal,Rice,Rabi,0.16,2,0.501,0,None,2,4850,8,11,34723
HH2783,Gujarat,Maize,Rabi,0.88,4,0.723,1,Tank,2,16285,3,33,79394
HH2784,Bihar,Vegetables,Kharif,3.73,2,0.486,1,Tank,2,71416,6,3,208988
HH2785,West Bengal,Soybean,Kharif,0.68,3,0.594,0,None,2,9157,4,22,51465
HH2786,Madhya Pradesh,Wheat,Rabi,1.12,2,0.507,0,None,2,10178,2,13,78599
HH2787,Gujarat,Wheat,Rabi,0.56,4,0.751,1,Tubewell,3,5417,4,29,110894
HH2788,Maharashtra,Maize,Kharif,6.15,1,0.006,1,Canal,1,118893,5,6,164578
HH2789,Gujarat,Soybean,Kharif,5.64,4,0.765,0,None,1,138626,3,42,144363
HH2790,Gujarat,Rice,Zaid,0.64,3,0.679,1,Tubewell,2,9476,7,39,76244
HH2791,Haryana,Maize,Rabi,1.53,1,0.0,1,Drip,2,25041,7,43,75396
HH2792,Gujarat,Groundnut,Rabi,0.76,3,0.668,0,None,2,17994,3,28,55549
HH2793,Tamil Nadu,Wheat,Kharif,2.28,2,0.458,0,None,3,31379,6,15,122569
HH2794,Madhya Pradesh,Wheat,Rabi,2.08,2,0.482,0,None,3,42950,5,24,121071
HH2795,Karnataka,Wheat,Kharif,2.69,2,0.502,1,Canal,3,49593,8,43,187429
HH2796,Tamil Nadu,Pulses,Rabi,1.79,1,0.0,0,None,2,23362,3,26,59155
HH2797,Uttar Pradesh,Cotton,Rabi,15.0,6,0.859,0,None,1,200000,5,1,514593
HH2798,Tamil Nadu,Maize,Kharif,0.56,1,0.0,1,Tubewell,3,9701,4,26,67670
HH2799,Gujarat,Groundnut,Kharif,0.32,3,0.673,0,None,3,6778,6,31,73527
HH2800,Maharashtra,Cotton,Rabi,0.97,2,0.503,1,Canal,2,17998,3,23,94082
HH2801,Bihar,Rice,Rabi,0.36,3,0.689,0,None,3,6740,5,32,75703
HH2802,West Bengal,Soybean,Rabi,0.38,2,0.527,1,Tubewell,3,9166,7,44,84785
HH2803,Gujarat,Soybean,Rabi,0.58,3,0.688,0,None,2,15356,5,1,39866
HH2804,Gujarat,Wheat,Kharif,0.62,3,0.604,0,None,1,7555,5,18,36094
HH2805,Andhra Pradesh,Rice,Rabi,0.6,3,0.703,1,Canal,2,16655,5,17,69178
HH2806,Gujarat,Soybean,Rabi,2.1,1,0.046,1,Canal,3,31742,4,44,142210
HH2807,Bihar,Groundnut,Kharif,0.88,3,0.653,1,Tubewell,2,17162,5,28,72749
HH2808,Maharashtra,Rice,Rabi,1.16,2,0.507,1,Tubewell,2,10135,5,1,99479
HH2809,Karnataka,Soybean,Rabi,2.89,1,0.0,1,Tubewell,2,67214,8,36,134528
HH2810,Haryana,Pulses,Rabi,0.7,2,0.442,1,Drip,1,11184,3,5,38692
HH2811,Madhya Pradesh,Rice,Kharif,1.08,2,0.478,1,Canal,2,22527,4,5,82698
HH2812,Punjab,Maize,Kharif,1.84,2,0.484,1,Sprinkler,2,24332,4,2,85999
HH2813,Punjab,Soybean,Zaid,0.26,3,0.656,1,Canal,3,3000,5,11,61164
HH2814,Maharashtra,Wheat,Kharif,0.18,2,0.471,1,Tubewell,3,3000,2,35,100162
HH2815,Tamil Nadu,Groundnut,Kharif,1.81,2,0.478,0,None,3,20369,7,30,127100
HH2816,Bihar,Vegetables,Rabi,2.05,1,0.0,0,None,1,25710,5,32,93774
HH2817,Andhra Pradesh,Vegetables,Kharif,7.8,3,0.644,0,None,1,101290,7,8,306819
HH2818,Uttar Pradesh,Wheat,Kharif,1.54,3,0.683,1,Tubewell,3,31583,4,2,120347
HH2819,Uttar Pradesh,Vegetables,Kharif,2.71,2,0.52,1,Tank,2,49781,3,36,191293
HH2820,Rajasthan,Cotton,Zaid,1.14,3,0.738,1,Tubewell,1,34692,4,39,91419
HH2821,Gujarat,Wheat,Kharif,1.74,3,0.701,0,None,1,31923,5,25,59973
HH2822,Maharashtra,Rice,Rabi,5.57,2,0.507,0,None,2,91144,2,19,209288
HH2823,Punjab,Pulses,Rabi,0.22,3,0.648,1,Canal,1,3204,6,7,33871
HH2824,Maharashtra,Cotton,Kharif,1.92,3,0.676,1,Tubewell,2,40537,6,40,140947
HH2825,Madhya Pradesh,Vegetables,Kharif,8.29,3,0.677,0,None,3,101798,6,14,523310
HH2826,West Bengal,Rice,Kharif,1.72,2,0.485,1,Tubewell,2,39272,7,4,101222
HH2827,Haryana,Groundnut,Zaid,5.49,1,0.024,0,None,3,67743,5,33,249651
HH2828,Uttar Pradesh,Rice,Rabi,0.79,1,0.0,0,None,1,18494,5,37,23463
HH2829,Karnataka,Rice,Rabi,1.31,3,0.66,1,Tubewell,2,26472,5,43,106618
HH2830,Uttar Pradesh,Millets,Kharif,1.39,4,0.767,1,Canal,1,46112,4,30,56374
HH2831,Karnataka,Rice,Kharif,0.2,2,0.491,1,Tubewell,3,6532,5,20,90936
HH2832,Punjab,Sugarcane,Rabi,0.5,1,0.0,0,None,3,3000,5,14,75888
HH2833,Uttar Pradesh,Pulses,Rabi,0.53,4,0.746,0,None,2,10248,6,27,47408
HH2834,Madhya Pradesh,Vegetables,Rabi,2.71,4,0.725,0,None,2,68958,4,13,163609
HH2835,Rajasthan,Sugarcane,Rabi,2.83,4,0.785,0,None,2,61049,3,7,177116
HH2836,Gujarat,Maize,Rabi,1.78,3,0.636,1,Canal,3,19549,5,18,120339
HH2837,Gujarat,Soybean,Kharif,2.72,4,0.76,0,None,2,48835,6,38,124617
HH2838,Uttar Pradesh,Rice,Rabi,1.17,1,0.012,0,None,3,19006,8,39,92713
HH2839,Bihar,Wheat,Rabi,3.75,1,0.0,0,None,1,32897,3,9,109791
HH2840,Rajasthan,Wheat,Rabi,1.36,1,0.002,1,Drip,2,16036,6,23,77118
HH2841,Rajasthan,Cotton,Rabi,1.42,3,0.64,1,Tubewell,2,40739,5,31,145800
HH2842,Bihar,Wheat,Rabi,1.08,1,0.042,1,Canal,3,26678,2,2,98047
HH2843,Gujarat,Wheat,Rabi,2.42,2,0.466,0,None,2,46436,6,40,118361
HH2844,Gujarat,Cotton,Kharif,0.94,2,0.48,0,None,2,23068,2,38,65078
HH2845,Tamil Nadu,Cotton,Kharif,3.1,2,0.463,0,None,3,35153,6,41,219262
HH2846,Rajasthan,Sugarcane,Zaid,0.52,4,0.709,0,None,1,8789,6,39,79772
HH2847,Bihar,Rice,Rabi,0.53,1,0.048,0,None,2,8970,5,5,40837
HH2848,Madhya Pradesh,Vegetables,Kharif,2.42,2,0.516,0,None,2,42254,3,23,144829
HH2849,Tamil Nadu,Vegetables,Rabi,1.25,4,0.754,1,Tank,1,32158,7,32,96449
HH2850,Rajasthan,Wheat,Kharif,0.92,1,0.0,1,Tubewell,2,25458,7,39,85281
HH2851,Punjab,Rice,Kharif,2.88,3,0.694,0,None,3,43240,7,16,157002
HH2852,Madhya Pradesh,Groundnut,Kharif,0.81,4,0.725,1,Tubewell,2,7919,4,11,79074
HH2853,Maharashtra,Pulses,Kharif,1.14,5,0.824,0,None,2,21489,5,14,67580
HH2854,Gujarat,Rice,Kharif,4.43,4,0.724,1,Canal,3,117979,3,3,219223
HH2855,Uttar Pradesh,Rice,Rabi,4.99,2,0.481,1,Tubewell,3,72712,3,8,243365
HH2856,Andhra Pradesh,Wheat,Rabi,5.14,3,0.69,1,Tubewell,3,135731,3,15,262811
HH2857,Maharashtra,Soybean,Rabi,1.06,1,0.026,0,None,3,9789,5,9,56159
HH2858,Uttar Pradesh,Millets,Kharif,3.84,2,0.518,0,None,3,37959,4,16,173847
HH2859,Uttar Pradesh,Groundnut,Kharif,0.6,1,0.0,0,None,3,10997,5,26,51801
HH2860,Maharashtra,Maize,Kharif,0.62,2,0.487,0,None,3,13618,5,32,71339
HH2861,West Bengal,Groundnut,Kharif,0.18,4,0.755,1,Tank,3,5575,7,18,57601
HH2862,Madhya Pradesh,Wheat,Rabi,5.6,2,0.475,1,Canal,2,135208,7,8,216055
HH2863,Gujarat,Soybean,Kharif,0.65,3,0.708,1,Canal,2,18771,6,39,84809
HH2864,Tamil Nadu,Wheat,Kharif,1.21,2,0.428,1,Tank,3,20442,6,32,118604
HH2865,Karnataka,Wheat,Kharif,0.62,2,0.477,1,Tank,2,9280,2,10,57945
HH2866,Tamil Nadu,Wheat,Zaid,2.44,5,0.785,0,None,3,56987,2,12,131191
HH2867,Andhra Pradesh,Soybean,Rabi,0.98,2,0.415,0,None,1,12747,5,12,40037
HH2868,Bihar,Groundnut,Rabi,0.45,3,0.625,1,Canal,3,12854,5,10,72531
HH2869,Madhya Pradesh,Maize,Rabi,1.96,2,0.519,0,None,2,25277,6,34,94988
HH2870,Rajasthan,Rice,Kharif,0.4,1,0.001,0,None,1,3893,5,30,26542
HH2871,West Bengal,Rice,Zaid,0.66,2,0.547,0,None,3,14380,7,44,83947
HH2872,Gujarat,Wheat,Kharif,0.23,4,0.796,1,Drip,2,4344,6,31,85417
HH2873,West Bengal,Wheat,Rabi,0.4,1,0.013,1,Canal,1,8293,3,38,54990
HH2874,Karnataka,Cotton,Kharif,1.57,1,0.009,0,None,2,26866,5,25,88692
HH2875,Bihar,Rice,Kharif,0.25,1,0.002,1,Drip,1,6793,8,24,38749
HH2876,Karnataka,Groundnut,Rabi,0.38,4,0.67,1,Sprinkler,1,4565,4,33,58871
HH2877,Andhra Pradesh,Groundnut,Rabi,1.35,3,0.625,1,Canal,2,24957,4,9,101444
HH2878,Maharashtra,Cotton,Kharif,0.85,3,0.67,1,Canal,3,9483,4,25,137494
HH2879,Tamil Nadu,Maize,Rabi,7.34,2,0.518,1,Canal,2,125972,5,20,263374
HH2880,Maharashtra,Rice,Kharif,6.42,4,0.759,1,Canal,2,140983,6,17,254189
HH2881,Rajasthan,Cotton,Zaid,0.65,4,0.723,0,None,3,18838,2,6,87227
HH2882,West Bengal,Vegetables,Rabi,2.17,4,0.778,0,None,2,42613,6,36,147411
HH2883,Maharashtra,Soybean,Kharif,2.55,4,0.794,1,Canal,2,70987,7,41,122184
HH2884,Uttar Pradesh,Rice,Kharif,0.81,3,0.695,0,None,2,11513,6,20,56987
HH2885,Uttar Pradesh,Vegetables,Kharif,0.38,2,0.53,0,None,2,5403,7,26,70242
HH2886,Gujarat,Soybean,Rabi,1.34,4,0.733,1,Sprinkler,1,22149,3,40,80088
HH2887,Andhra Pradesh,Sugarcane,Kharif,1.17,5,0.832,0,None,3,16977,5,12,132822
HH2888,Rajasthan,Soybean,Kharif,0.93,1,0.004,0,None,1,14465,3,7,40304
HH2889,Bihar,Rice,Zaid,1.97,1,0.015,0,None,2,28751,6,40,86029
HH2890,West Bengal,Maize,Kharif,0.71,5,0.811,1,Tubewell,2,15361,7,30,80333
HH2891,Rajasthan,Maize,Kharif,0.51,2,0.496,1,Tubewell,2,16075,4,22,54958
HH2892,Haryana,Pulses,Kharif,1.48,4,0.724,1,Sprinkler,2,29645,5,42,96819
HH2893,Bihar,Rice,Kharif,1.87,2,0.498,1,Tubewell,2,42422,4,29,100570
HH2894,Punjab,Cotton,Rabi,0.5,1,0.03,0,None,2,5973,4,22,45533
HH2895,Maharashtra,Pulses,Rabi,2.97,1,0.0,0,None,1,31397,5,24,71986
HH2896,West Bengal,Wheat,Kharif,0.3,1,0.027,0,None,3,7532,6,3,29614
HH2897,Andhra Pradesh,Vegetables,Kharif,0.83,2,0.522,1,Tubewell,1,11330,3,41,83919
HH2898,Madhya Pradesh,Rice,Kharif,1.08,2,0.491,0,None,3,24895,3,24,79421
HH2899,Karnataka,Rice,Kharif,0.79,3,0.709,1,Canal,2,17193,4,26,74417
HH2900,Uttar Pradesh,Wheat,Kharif,0.84,6,0.822,1,Tubewell,1,20985,3,5,57029
HH2901,Uttar Pradesh,Groundnut,Kharif,6.62,2,0.545,0,None,1,99235,5,13,160677
HH2902,Bihar,Rice,Kharif,0.65,3,0.68,1,Canal,3,21854,4,37,107434
HH2903,Uttar Pradesh,Cotton,Rabi,10.75,3,0.667,0,None,2,135408,5,22,483791
HH2904,Karnataka,Rice,Kharif,1.96,3,0.64,0,None,1,18290,5,34,84367
HH2905,Andhra Pradesh,Wheat,Rabi,1.46,3,0.664,1,Drip,3,27553,5,39,141518
HH2906,Uttar Pradesh,Sugarcane,Kharif,2.02,1,0.0,1,Canal,3,26618,7,3,182308
HH2907,Gujarat,Wheat,Rabi,11.59,1,0.0,1,Drip,2,200000,6,32,405745
HH2908,Maharashtra,Wheat,Rabi,0.58,1,0.0,1,Tubewell,2,12040,4,24,45643
HH2909,Madhya Pradesh,Cotton,Rabi,0.52,1,0.0,0,None,2,7238,3,9,40917
HH2910,Madhya Pradesh,Groundnut,Kharif,0.71,3,0.685,0,None,1,14486,7,3,51239
HH2911,Maharashtra,Rice,Kharif,1.39,2,0.539,0,None,2,33059,4,22,83608
HH2912,Uttar Pradesh,Sugarcane,Rabi,0.31,4,0.713,0,None,3,6843,4,24,97572
HH2913,Haryana,Wheat,Kharif,1.38,5,0.851,0,None,2,32145,6,38,109819
HH2914,Gujarat,Cotton,Kharif,5.69,6,0.829,1,Tubewell,2,117865,2,10,277291
HH2915,Maharashtra,Vegetables,Zaid,1.54,5,0.771,1,Canal,2,41383,5,35,141297
HH2916,Punjab,Pulses,Rabi,1.05,2,0.523,1,Canal,2,29080,6,20,68097
HH2917,Bihar,Wheat,Rabi,0.8,3,0.654,1,Sprinkler,2,23805,6,41,68373
HH2918,West Bengal,Soybean,Kharif,2.9,1,0.0,0,None,2,56146,7,44,118560
HH2919,Karnataka,Soybean,Kharif,0.67,4,0.738,1,Canal,1,9941,5,12,53383
HH2920,Madhya Pradesh,Vegetables,Kharif,6.48,4,0.725,1,Canal,3,197290,6,43,412061
HH2921,Madhya Pradesh,Pulses,Rabi,6.98,4,0.772,0,None,1,140831,2,12,155214
HH2922,Haryana,Sugarcane,Kharif,1.68,2,0.491,1,Tubewell,2,29072,4,17,134445
HH2923,Bihar,Millets,Kharif,1.34,4,0.707,0,None,2,14501,2,4,61750
HH2924,Maharashtra,Millets,Rabi,3.24,1,0.017,1,Sprinkler,3,47909,3,42,149617
HH2925,Rajasthan,Sugarcane,Kharif,3.42,1,0.0,1,Tubewell,3,82262,6,8,234728
HH2926,West Bengal,Maize,Rabi,0.68,4,0.715,1,Tubewell,1,19540,2,7,40515
HH2927,Bihar,Soybean,Kharif,0.86,2,0.536,1,Tubewell,2,19682,5,18,71181
HH2928,Gujarat,Cotton,Kharif,0.44,6,0.797,1,Canal,1,8452,4,26,65879
HH2929,Bihar,Soybean,Kharif,1.91,1,0.0,0,None,1,36329,3,31,65430
HH2930,Rajasthan,Sugarcane,Rabi,2.38,4,0.769,0,None,3,40202,5,8,198298
HH2931,Tamil Nadu,Rice,Kharif,0.43,2,0.491,0,None,1,6188,5,34,26601
HH2932,Punjab,Vegetables,Rabi,0.92,4,0.743,0,None,1,10484,6,16,72090
HH2933,Uttar Pradesh,Millets,Rabi,0.43,4,0.741,1,Tubewell,1,18823,6,20,41804
HH2934,Andhra Pradesh,Rice,Rabi,0.63,5,0.807,0,None,2,12795,4,10,54483
HH2935,Haryana,Vegetables,Zaid,2.16,2,0.477,1,Sprinkler,3,34393,8,5,190828
HH2936,Maharashtra,Cotton,Kharif,0.72,5,0.844,1,Tank,2,9535,3,11,107909
HH2937,Bihar,Maize,Rabi,1.05,1,0.0,0,None,2,19755,5,38,45197
HH2938,Tamil Nadu,Sugarcane,Kharif,0.34,1,0.013,1,Canal,2,6895,8,39,77643
HH2939,Gujarat,Maize,Zaid,1.58,2,0.519,0,None,2,23151,4,22,64402
HH2940,Uttar Pradesh,Sugarcane,Rabi,1.3,4,0.727,1,Drip,2,36012,4,11,129171
HH2941,Madhya Pradesh,Vegetables,Rabi,0.73,2,0.469,1,Tubewell,2,20200,5,18,92868
HH2942,Tamil Nadu,Soybean,Kharif,1.15,4,0.781,0,None,2,18682,6,18,61656
HH2943,Madhya Pradesh,Cotton,Kharif,1.57,3,0.637,1,Canal,3,50056,4,31,162844
HH2944,Haryana,Soybean,Kharif,0.68,2,0.482,1,Tubewell,1,14848,6,20,59792
HH2945,Bihar,Millets,Rabi,0.38,5,0.827,1,Canal,1,13180,4,23,43371
HH2946,Uttar Pradesh,Rice,Kharif,6.26,1,0.001,1,Tubewell,3,85873,6,40,290888
HH2947,Andhra Pradesh,Cotton,Kharif,0.79,4,0.696,0,None,3,19297,4,10,92049
HH2948,Andhra Pradesh,Pulses,Rabi,1.24,2,0.552,0,None,3,21698,5,17,83737
HH2949,Rajasthan,Groundnut,Rabi,3.19,3,0.651,1,Canal,2,60306,4,41,151277
HH2950,Gujarat,Pulses,Kharif,15.0,2,0.488,1,Tubewell,2,200000,4,8,477738
HH2951,Bihar,Rice,Zaid,0.47,1,0.008,0,None,2,7599,4,31,26367
HH2952,Haryana,Vegetables,Kharif,1.98,2,0.519,0,None,1,20094,5,40,90176
HH2953,Haryana,Vegetables,Kharif,0.74,1,0.059,0,None,3,11420,6,26,76597
HH2954,Karnataka,Vegetables,Rabi,0.85,2,0.45,0,None,2,17063,6,42,72506
HH2955,Gujarat,Maize,Kharif,0.73,1,0.025,0,None,3,15237,5,44,71989
HH2956,Haryana,Rice,Zaid,0.52,2,0.522,0,None,2,3566,4,9,54158
HH2957,Haryana,Maize,Kharif,1.3,4,0.746,1,Tubewell,1,23979,6,32,59481
HH2958,West Bengal,Cotton,Zaid,0.39,3,0.691,0,None,2,3000,6,23,55253
HH2959,Madhya Pradesh,Maize,Kharif,3.02,4,0.778,0,None,1,55349,5,32,85360
HH2960,Bihar,Groundnut,Rabi,1.41,3,0.626,0,None,3,31837,5,36,106027
HH2961,Maharashtra,Maize,Zaid,1.93,3,0.719,1,Tubewell,2,53125,4,5,98037
HH2962,Rajasthan,Wheat,Kharif,0.91,3,0.62,1,Tubewell,2,19605,3,1,87446
HH2963,Rajasthan,Maize,Kharif,0.99,2,0.466,1,Canal,3,20726,4,31,105147
HH2964,Gujarat,Rice,Kharif,1.72,3,0.659,1,Tubewell,3,37317,5,31,136193
HH2965,West Bengal,Rice,Rabi,0.5,1,0.058,0,None,3,8631,6,9,40803
HH2966,Haryana,Cotton,Kharif,1.0,4,0.741,0,None,1,18741,6,33,69743
HH2967,Haryana,Groundnut,Rabi,0.65,4,0.749,1,Sprinkler,3,17194,2,35,105864
HH2968,Tamil Nadu,Vegetables,Rabi,0.63,2,0.543,1,Canal,3,3616,5,26,130335
HH2969,Gujarat,Maize,Rabi,0.22,4,0.741,1,Tubewell,2,5631,4,2,53551
HH2970,Andhra Pradesh,Vegetables,Kharif,4.21,1,0.0,1,Tubewell,1,53863,5,34,189438
HH2971,Rajasthan,Rice,Rabi,0.75,2,0.487,1,Tubewell,3,15042,4,17,80932
HH2972,Maharashtra,Millets,Kharif,3.63,1,0.041,0,None,3,74108,5,6,125161
HH2973,Bihar,Pulses,Rabi,3.35,4,0.752,1,Tubewell,3,86348,6,37,168052
HH2974,Haryana,Maize,Kharif,0.45,4,0.808,1,Tubewell,2,5681,6,31,75729
HH2975,Rajasthan,Rice,Kharif,0.54,4,0.772,0,None,1,5281,4,28,48641
HH2976,Uttar Pradesh,Sugarcane,Rabi,11.9,1,0.0,1,Canal,2,200000,3,21,586123
HH2977,West Bengal,Rice,Kharif,5.98,3,0.669,1,Tubewell,2,90735,4,11,234785
HH2978,Uttar Pradesh,Soybean,Kharif,1.31,3,0.641,0,None,2,24247,5,41,73470
HH2979,Haryana,Wheat,Rabi,1.68,1,0.0,0,None,1,22062,2,36,68466
HH2980,Gujarat,Sugarcane,Rabi,0.79,3,0.801,0,None,1,16005,3,39,75284
HH2981,Karnataka,Wheat,Kharif,1.95,1,0.031,0,None,2,18956,8,27,106933
HH2982,Maharashtra,Wheat,Rabi,0.73,1,0.026,0,None,2,13205,4,20,31993
HH2983,Haryana,Wheat,Rabi,0.24,2,0.481,0,None,2,3000,5,20,36427
HH2984,Bihar,Rice,Rabi,0.44,3,0.714,0,None,2,11596,2,2,35908
HH2985,Andhra Pradesh,Groundnut,Rabi,1.37,1,0.033,0,None,2,11246,5,37,87508
HH2986,Gujarat,Wheat,Kharif,0.52,1,0.056,1,Tubewell,3,14125,4,27,81676
HH2987,Uttar Pradesh,Soybean,Kharif,1.27,2,0.555,0,None,1,16843,5,18,36125
HH2988,Andhra Pradesh,Soybean,Kharif,0.54,2,0.456,0,None,3,6074,5,13,43823
HH2989,Haryana,Rice,Kharif,0.69,2,0.467,0,None,3,12456,8,18,75000
HH2990,West Bengal,Wheat,Kharif,2.79,2,0.47,1,Canal,2,67755,4,11,120415
HH2991,Maharashtra,Maize,Zaid,1.67,3,0.639,0,None,3,12568,5,14,109045
HH2992,Bihar,Pulses,Rabi,1.34,2,0.51,0,None,2,19271,4,44,73526
HH2993,Andhra Pradesh,Cotton,Kharif,2.85,4,0.733,0,None,2,55758,5,4,162100
HH2994,Rajasthan,Sugarcane,Kharif,2.03,3,0.729,1,Tubewell,1,26066,3,39,139720
HH2995,Uttar Pradesh,Groundnut,Kharif,4.62,1,0.057,1,Tubewell,2,72347,5,13,173825
HH2996,West Bengal,Vegetables,Kharif,0.91,1,0.0,0,None,2,21764,4,19,65038
HH2997,Maharashtra,Pulses,Zaid,0.94,4,0.809,0,None,2,14141,5,43,79548
HH2998,Madhya Pradesh,Sugarcane,Rabi,0.45,1,0.045,0,None,1,10617,5,39,41291
HH2999,Madhya Pradesh,Wheat,Rabi,0.94,1,0.0,0,None,1,12591,5,25,19803
HH3000,West Bengal,Groundnut,Rabi,3.07,1,0.0,1,Drip,2,32999,4,15,141792
HH3001,Punjab,Rice,Rabi,4.08,3,0.66,1,Canal,1,58709,4,20,129508
HH3002,Bihar,Cotton,Rabi,3.05,3,0.648,1,Tank,3,80320,5,17,209478
HH3003,Madhya Pradesh,Soybean,Kharif,0.29,6,0.839,0,None,2,3000,2,1,36386
HH3004,Tamil Nadu,Soybean,Kharif,3.39,4,0.753,1,Tubewell,2,58066,4,29,154849
HH3005,Tamil Nadu,Groundnut,Rabi,0.28,2,0.502,0,None,1,3000,6,44,49171
HH3006,West Bengal,Wheat,Kharif,2.9,2,0.516,0,None,1,53696,6,19,76777
HH3007,West Bengal,Millets,Kharif,0.99,2,0.464,1,Tubewell,2,25186,6,30,67063
HH3008,Uttar Pradesh,Rice,Rabi,2.45,1,0.012,0,None,3,34715,5,25,137857
HH3009,Punjab,Rice,Kharif,0.43,1,0.0,1,Canal,2,3774,6,28,54639
HH3010,Uttar Pradesh,Soybean,Rabi,3.65,1,0.006,1,Tubewell,3,94432,3,37,179233
HH3011,Andhra Pradesh,Pulses,Kharif,0.39,1,0.029,0,None,3,6301,5,42,55613
HH3012,Madhya Pradesh,Maize,Zaid,0.76,2,0.463,1,Tank,1,11835,3,11,44482
HH3013,Madhya Pradesh,Maize,Kharif,0.58,2,0.492,0,None,3,14518,6,16,63849
HH3014,Rajasthan,Maize,Kharif,0.3,5,0.796,0,None,2,3000,5,18,47338
HH3015,Tamil Nadu,Rice,Kharif,1.46,3,0.652,1,Tubewell,3,21134,6,41,136172
HH3016,Rajasthan,Soybean,Kharif,6.27,6,0.86,1,Drip,2,129344,6,9,233582
HH3017,Haryana,Cotton,Rabi,13.02,2,0.478,0,None,1,143482,5,28,456994
HH3018,Rajasthan,Pulses,Zaid,1.47,2,0.483,1,Tubewell,3,40195,5,27,118354
HH3019,Uttar Pradesh,Wheat,Rabi,3.49,2,0.479,1,Tubewell,1,70847,2,38,124370
HH3020,Bihar,Wheat,Kharif,1.64,1,0.033,0,None,3,17258,5,44,111963
HH3021,Madhya Pradesh,Sugarcane,Kharif,2.06,1,0.0,1,Tubewell,1,51505,5,23,101548
HH3022,Karnataka,Sugarcane,Kharif,1.01,5,0.814,1,Drip,2,36307,4,43,140179
HH3023,Punjab,Cotton,Rabi,1.59,6,0.892,1,Tubewell,2,30482,8,22,130065
HH3024,Rajasthan,Wheat,Kharif,2.13,1,0.0,0,None,3,32099,8,4,111170
HH3025,Uttar Pradesh,Rice,Rabi,0.83,1,0.033,1,Canal,1,23001,4,32,50509
HH3026,Rajasthan,Vegetables,Kharif,1.26,2,0.55,0,None,2,22696,6,24,102561
HH3027,Gujarat,Sugarcane,Kharif,1.28,1,0.031,1,Tubewell,2,26062,2,38,134691
HH3028,Punjab,Maize,Rabi,2.72,2,0.499,1,Sprinkler,3,38811,5,28,165025
HH3029,Punjab,Maize,Zaid,0.55,1,0.019,0,None,2,3161,5,6,52716
HH3030,Punjab,Maize,Kharif,1.29,2,0.461,0,None,2,33953,6,33,75265
HH3031,Maharashtra,Groundnut,Kharif,6.86,2,0.477,1,Drip,2,186018,4,31,221064
HH3032,Karnataka,Soybean,Rabi,3.63,2,0.482,1,Tubewell,2,59143,6,10,138328
HH3033,Bihar,Wheat,Rabi,4.25,1,0.067,0,None,3,43672,6,12,215446
HH3034,Uttar Pradesh,Maize,Zaid,1.38,2,0.476,0,None,1,29086,5,7,38170
HH3035,Madhya Pradesh,Wheat,Kharif,1.77,6,0.808,1,Tank,3,44758,5,24,148736
HH3036,Madhya Pradesh,Maize,Kharif,3.16,2,0.469,0,None,2,40676,5,28,121710
HH3037,Karnataka,Cotton,Kharif,5.08,4,0.767,0,None,1,80032,6,11,184282
HH3038,Gujarat,Rice,Rabi,0.26,4,0.754,1,Canal,2,5625,8,32,67898
HH3039,Uttar Pradesh,Groundnut,Rabi,0.44,5,0.833,0,None,3,3000,3,20,81308
HH3040,Andhra Pradesh,Wheat,Rabi,4.11,4,0.77,0,None,2,77164,4,28,170060
HH3041,Maharashtra,Pulses,Zaid,1.07,3,0.626,0,None,1,12240,6,1,52091
HH3042,Gujarat,Wheat,Kharif,0.76,4,0.726,1,Canal,1,28433,4,27,51677
HH3043,Uttar Pradesh,Millets,Rabi,0.46,1,0.041,0,None,3,6937,5,16,44263
HH3044,Rajasthan,Sugarcane,Rabi,0.84,2,0.494,1,Canal,2,25164,3,36,113662
HH3045,Haryana,Rice,Rabi,0.41,6,0.869,1,Canal,3,8139,6,6,76923
HH3046,Haryana,Rice,Kharif,7.98,4,0.746,0,None,2,166649,5,10,256169
HH3047,Karnataka,Rice,Rabi,1.32,5,0.771,1,Canal,2,23582,5,39,104153
HH3048,Rajasthan,Rice,Rabi,1.28,4,0.741,0,None,2,15614,6,44,99142
HH3049,Rajasthan,Wheat,Rabi,2.23,4,0.721,1,Drip,2,37719,7,19,128747
HH3050,Madhya Pradesh,Wheat,Kharif,3.06,3,0.65,0,None,3,45343,6,10,186307
